legal_entity_id,hospital_legal_entity_name,aliases_or_campus_names,institution_category,province,province_en,city,city_en,tertiary_grade_a_analysis_start_year,primary_source_urls
LE000003,上海中医药大学附属曙光医院,上海中医药大学附属曙光医院东院;上海中医药大学附属曙光医院西院,traditional_chinese_medicine_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/3c9163f9a993489a94d55c4bd33db26c.shtml
LE000005,上海中医药大学附属龙华医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.longhua.net/yyjs.htm
LE000006,上海交通大学医学院附属上海儿童医学中心,,specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/3c9163f9a993489a94d55c4bd33db26c.shtml
LE000007,上海交通大学医学院附属仁济医院,上海交通大学医学院附属仁济医院(东院);上海交通大学医学院附属仁济医院(南院);上海交通大学医学院附属仁济医院(西院),general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.shsmu.edu.cn/__local/C/21/AD/7C698E24D321C7C1700754B2F33_93F1333B_2AE4E3.pdf?e=.pdf
LE000011,上海交通大学医学院附属新华医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.dayi.org.cn/hospital/2140.html
LE000012,上海交通大学医学院附属瑞金医院,上海交通大学医学院附属瑞金医院北院,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.shsmu.edu.cn/__local/C/21/AD/7C698E24D321C7C1700754B2F33_93F1333B_2AE4E3.pdf?e=.pdf
LE000014,上海市第一人民医院,上海交通大学医学院附属第一人民医院;上海交通大学医学院附属第一人民医院(南院),general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.shsmu.edu.cn/qnxzforum/info/1038/1101.htm
LE000016,上海交通大学医学院附属第九人民医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.shsmu.edu.cn/__local/C/21/AD/7C698E24D321C7C1700754B2F33_93F1333B_2AE4E3.pdf?e=.pdf
LE000017,上海市东方医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://m.easthospital.cn/news/index/id/282.shtml
LE000018,上海市中医医院,上海市中医院,traditional_chinese_medicine_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/3c9163f9a993489a94d55c4bd33db26c.shtml
LE000019,上海市中西医结合医院,,traditional_chinese_and_western_medicine_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://ygc.shutcm.edu.cn/2021/1216/c1308a139211/page.htm
LE000020,上海市儿童医院,,specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.shsmu.edu.cn/__local/C/21/AD/7C698E24D321C7C1700754B2F33_93F1333B_2AE4E3.pdf?e=.pdf
LE000021,上海市光华中西医结合医院,,traditional_chinese_and_western_medicine_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.ghhospital.com.cn/yyjj/index_13.aspx
LE000022,上海市公共卫生临床中心,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.ynpxrz.com/n841674c1348.aspx
LE000023,上海市宝山区中西医结合医院,,traditional_chinese_and_western_medicine_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://xxgk.shbsq.gov.cn/article.html?infoid=e2f81747-c8d1-422d-a4a6-ff54dc1ec044
LE000025,上海市第七人民医院,,traditional_chinese_and_western_medicine_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.hosno7.com/shsqyy/lsyg/index.jhtml
LE000026,上海市第六人民医院,上海市第六人民医院东院,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.6thhosp.com/upload/doc/201505/06094930.pdf
LE000028,上海市第十人民医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.shanghai.gov.cn/cmsres/bb/bbe906e1ec484bbcbe03a9e85a5f57d5/c939e44ce71eaf67a4ac6057992d1e61.pdf
LE000029,上海市精神卫生中心,上海市精神卫生中心分部;上海市精神卫生中心分部(闵行院区),specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.smhc.org.cn/info/1009/6821.htm
LE000030,上海市肺科医院,,specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.dayi.org.cn/hospital/2261.html
LE000031,上海市胸科医院,,specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.thepaper.cn/newsDetail_forward_11411374
LE000032,上海长征医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://m.kaoyan.com/yanzhao/smmu/zixun/08/372966/
LE000033,上海长海医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://s.dayi.org.cn/mip/s/hospital/1134237.html
LE000039,同济大学附属同济医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://y.dxy.cn/hospital/65/shanghaistongjiyyh/article/739643/
LE000040,复旦大学附属中山医院,,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://csp.ncmi.cn/UsersInfo/UserUnit/UserUnitDetailWeb?type=&uid=01535
LE000041,复旦大学附属儿科医院,,specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://dangjian.ch.shmu.edu.cn/news/content/pid/10956/id/492.html
LE000042,华东医院,复旦大学附属华东医院,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://wmzx.fudan.edu.cn/87/5a/c20566a231258/page.htm
LE000043,复旦大学附属华山医院,复旦大学附属华山医院(北院);复旦大学附属华山医院(西院);复旦大学附属华山医院东院,general_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.huashan.org.cn/about/1018/index.html
LE000047,复旦大学附属妇产科医院,,specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://news.fudan.edu.cn/_upload/article/files/3a/fb/9092decf4feb965a5b0cd0e3b92a/40519148-9894-4e0e-978d-6964748e9285.pdf
LE000048,复旦大学附属眼耳鼻喉科医院,,specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://shmc.fudan.edu.cn/news/2013/0819/c1891a127376/page.htm
LE000049,复旦大学附属肿瘤医院,复旦大学附属肿瘤医院(浦东院区),specialized_hospital,上海市,Shanghai,上海市,Shanghai,2014,https://www.shca.org.cn/Home/news/content/id/331/pid/5666
LE000050,临沧市人民医院,,general_hospital,云南省,Yunnan,临沧市,Lincang,2018,https://www.sohu.com/a/252822387_787275
LE000052,丽江市人民医院,,general_hospital,云南省,Yunnan,丽江市,Lijiang,2018,https://www.ynwsjkrc.cn/temp/1686124063840019722.pdf
LE000053,保山市中医院,,traditional_chinese_medicine_hospital,云南省,Yunnan,保山市,Baoshan,2018,https://baoshan.gov.cn/info/4996/2861044.htm
LE000054,保山市人民医院,,general_hospital,云南省,Yunnan,保山市,Baoshan,2015,https://www.yypdca.com/psdt/2019/0527/314.html
LE000055,保山市第三人民医院,,specialized_hospital,云南省,Yunnan,保山市,Baoshan,2017,https://baoshan.gov.cn/info/4953/1540604.htm
LE000056,云南省第四人民医院,,general_hospital,云南省,Yunnan,大理白族自治州,Dali Bai Autonomous Prefecture,2015,https://www.ynwsjkrc.cn/temp/1750812005040036199.pdf
LE000057,大理州人民医院,,general_hospital,云南省,Yunnan,大理白族自治州,Dali Bai Autonomous Prefecture,2014,https://sj.p-fire.com/show.php?classid=24&id=4557
LE000058,大理州第二人民医院,,specialized_hospital,云南省,Yunnan,大理白族自治州,Dali Bai Autonomous Prefecture,2017,https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%90%86%E5%B7%9E%E7%AC%AC%E4%BA%8C%E4%BA%BA%E6%B0%91%E5%8C%BB%E9%99%A2
LE000059,大理白族自治州中医院,,traditional_chinese_medicine_hospital,云南省,Yunnan,大理白族自治州,Dali Bai Autonomous Prefecture,2018,https://www.dlzzyyy.com/news/2971.cshtml
LE000060,云南省德宏州医疗集团,,general_hospital,云南省,Yunnan,德宏傣族景颇族自治州,Dehong Dai and Jingpo Autonomous Prefecture,2018,https://s.dayi.org.cn/mip/s/hospital/1156281.html
LE000061,怒江州人民医院,,general_hospital,云南省,Yunnan,怒江傈僳族自治州,Nujiang Lisu Autonomous Prefecture,2020,https://www.114gh.com/yy/yn/4368.html
LE000062,文山州中医院,,traditional_chinese_medicine_hospital,云南省,Yunnan,文山壮族苗族自治州,Wenshan Zhuang and Miao Autonomous Prefecture,2018,https://www.caivd-org.cn/article.asp?id=6647
LE000063,文山州人民医院,,general_hospital,云南省,Yunnan,文山壮族苗族自治州,Wenshan Zhuang and Miao Autonomous Prefecture,2015,https://hospital.51daifu.com/hos2033/
LE000064,昆明市中医医院,云南中医学院第三附属医院,traditional_chinese_medicine_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.nhc.gov.cn/yzygj/s10347/200912/3f4c850e718f4114ad6bd940877b31a9.shtml
LE000065,云南中医药大学第一附属医院,云南中医药大学第一附属医院(滇池院区),traditional_chinese_medicine_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.nhc.gov.cn/yzygj/s10347/200912/3f4c850e718f4114ad6bd940877b31a9.shtml
LE000066,云南昆钢医院,,general_hospital,云南省,Yunnan,昆明市,Kunming,2019,https://www.yndaily.com/html/2019/yaowenyunnan_1225/115274.html
LE000068,云南省第一人民医院,,general_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.nhc.gov.cn/yzygj/s10347/200912/3f4c850e718f4114ad6bd940877b31a9.shtml
LE000069,云南省第三人民医院,,general_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.haodf.com/neirong/wenzhang/973308140.html
LE000070,云南省第二人民医院,,general_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.chictr.org.cn/showproj.html?proj=8961
LE000071,云南省精神病医院,,specialized_hospital,云南省,Yunnan,昆明市,Kunming,2016,https://www.ynjs.com.cn/main/yijiaozhichuang/detail/875.html
LE000072,云南省阜外心血管病医院,,specialized_hospital,云南省,Yunnan,昆明市,Kunming,2019,https://www.yndaily.com/html/2019/yaowenyunnan_1225/115274.html
LE000074,昆明医科大学第一附属医院,昆明医科大学第一附属医院(呈贡医院),general_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.nhc.gov.cn/yzygj/s10347/200912/3f4c850e718f4114ad6bd940877b31a9.shtml
LE000076,昆明医科大学第三附属医院,,specialized_hospital,云南省,Yunnan,昆明市,Kunming,2015,https://www.ynszlyy.com/Subject/XWZX_ZHXW_New/Article/19564.html
LE000077,昆明医科大学第二附属医院,,general_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.nhc.gov.cn/yzygj/s10347/200912/3f4c850e718f4114ad6bd940877b31a9.shtml
LE000078,昆明医科大学附属延安医院,,general_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.nhc.gov.cn/yzygj/s10347/200912/3f4c850e718f4114ad6bd940877b31a9.shtml
LE000079,昆明市儿童医院,,specialized_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.etyy.cn/News/40/76981.html
LE000081,昆明市第一人民医院,昆明市第一人民医院(北院区),general_hospital,云南省,Yunnan,昆明市,Kunming,2014,https://www.nhc.gov.cn/yzygj/s10347/200912/3f4c850e718f4114ad6bd940877b31a9.shtml
LE000082,昆明市第三人民医院,,specialized_hospital,云南省,Yunnan,昆明市,Kunming,2016,https://s.dayi.org.cn/mip/s/hospital/1134357.html
LE000083,昭通市中医院,,traditional_chinese_medicine_hospital,云南省,Yunnan,昭通市,Zhaotong,2014,https://www.dayi.org.cn/hospital/1154675.html
LE000084,昭通市第一人民医院,,general_hospital,云南省,Yunnan,昭通市,Zhaotong,2015,https://ztsdyrmyy.com/info/i/1555.html
LE000085,普洱市中医院,,traditional_chinese_medicine_hospital,云南省,Yunnan,普洱市,Puer,2014,https://s.dayi.org.cn/mip/s/hospital/1151876.html
LE000086,普洱市人民医院,,general_hospital,云南省,Yunnan,普洱市,Puer,2015,https://sj.ruizhipak.com/show.php?classid=28&id=8745
LE000088,宣威市中医院,,traditional_chinese_medicine_hospital,云南省,Yunnan,曲靖市,Qujing,2019,https://www.dqzzyy.com/a/xinwenzhongxin/tongzhigonggao/477.html
LE000089,曲靖市中医医院,曲靖市中医医院(三元院区),traditional_chinese_medicine_hospital,云南省,Yunnan,曲靖市,Qujing,2014,https://www.hf960.com/n49806c94.aspx
LE000091,曲靖市第一人民医院,,general_hospital,云南省,Yunnan,曲靖市,Qujing,2014,https://qjyyy.com/contents/113/3774.html
LE000092,曲靖市第三人民医院,,specialized_hospital,云南省,Yunnan,曲靖市,Qujing,2014,https://www.qj.gov.cn/html/2022/wsjk_0718/103416.html
LE000093,曲靖市第二人民医院,,general_hospital,云南省,Yunnan,曲靖市,Qujing,2016,https://s.dayi.org.cn/mip/s/hospital/1134361.html
LE000094,楚雄彝族自治州中医医院,,traditional_chinese_medicine_hospital,云南省,Yunnan,楚雄彝族自治州,Chuxiong Yi Autonomous Prefecture,2014,https://s.dayi.org.cn/mip/s/hospital/1133785.html
LE000095,楚雄彝族自治州人民医院,,general_hospital,云南省,Yunnan,楚雄彝族自治州,Chuxiong Yi Autonomous Prefecture,2015,https://s.dayi.org.cn/mip/s/hospital/1151864.html
LE000096,楚雄彝族自治州第二人民医院,,specialized_hospital,云南省,Yunnan,楚雄彝族自治州,Chuxiong Yi Autonomous Prefecture,2017,https://m.youlai.cn/yyk/hospindex/9723/hospintro.html
LE000097,玉溪市中医医院,,traditional_chinese_medicine_hospital,云南省,Yunnan,玉溪市,Yuxi,2014,https://www.nhc.gov.cn/yzygj/s10347/200912/3f4c850e718f4114ad6bd940877b31a9.shtml
LE000098,玉溪市人民医院,,general_hospital,云南省,Yunnan,玉溪市,Yuxi,2014,https://www.yxhospital.com/c/2024/03/22/21299.shtml
LE000100,云南省滇南中心医院（红河州第一人民医院）,云南省滇南中心医院,general_hospital,云南省,Yunnan,红河哈尼族彝族自治州,Honghe Hani and Yi Autonomous Prefecture,2018,https://www.onalliance.org/page147?article_id=122
LE000101,红河州滇南中心医院（个旧市人民医院）,云南省滇南中心医院;红河州滇南中心医院,general_hospital,云南省,Yunnan,红河哈尼族彝族自治州,Honghe Hani and Yi Autonomous Prefecture,2015,https://www.ylzhaopin.com/news/56404.html
LE000102,红河州第三人民医院,,specialized_hospital,云南省,Yunnan,红河哈尼族彝族自治州,Honghe Hani and Yi Autonomous Prefecture,2019,https://www.youlai.cn/yyk/hospindex/9816/
LE000103,西双版纳州人民医院,,general_hospital,云南省,Yunnan,西双版纳傣族自治州,Xishuangbanna Dai Autonomous Prefecture,2015,https://www.xsbnzyy.cn/index/article/allcontent?aid=2013&level=off&parent_id=26&rollpic_id=53&son_id=29
LE000104,乌兰察布市中心医院,,general_hospital,内蒙古自治区,Inner Mongolia,乌兰察布市,Wulanchabu,2016,https://mchz.com.cn/news/details579
LE000105,乌海市人民医院,,general_hospital,内蒙古自治区,Inner Mongolia,乌海市,Wuhai,2018,https://m.dayi.org.cn/hospital/1151744.html
LE000106,乌海市蒙中医院,,ethnic_medicine_hospital,内蒙古自治区,Inner Mongolia,乌海市,Wuhai,2020,https://www.nmgyyxh.org.cn/nmgyyxh/zcfg/686cdcc3f266ba2c90c83f35.shtml
LE000107,兴安盟人民医院,,general_hospital,内蒙古自治区,Inner Mongolia,兴安盟,Hinggan League,2016,https://www.nmgyyxh.org.cn/nmgyyxh/qqgsylfwbgcj/686e2c7ef266ba2c90c8672f.shtml
LE000108,内蒙古包钢医院,,general_hospital,内蒙古自治区,Inner Mongolia,包头市,Baotou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/642874af16f848e2bd1c8d8dbf9287d2.shtml
LE000109,内蒙古科技大学包头医学院第一附属医院,,general_hospital,内蒙古自治区,Inner Mongolia,包头市,Baotou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/642874af16f848e2bd1c8d8dbf9287d2.shtml
LE000110,包头市中心医院,,general_hospital,内蒙古自治区,Inner Mongolia,包头市,Baotou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/642874af16f848e2bd1c8d8dbf9287d2.shtml
LE000111,包头市肿瘤医院,,specialized_hospital,内蒙古自治区,Inner Mongolia,包头市,Baotou,2017,https://www.youlai.cn/yyk/hospindex/1993/
LE000112,包头市蒙医中医医院,,general_hospital,内蒙古自治区,Inner Mongolia,包头市,Baotou,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/642874af16f848e2bd1c8d8dbf9287d2.shtml
LE000113,包钢集团第三职工医院,,specialized_hospital,内蒙古自治区,Inner Mongolia,包头市,Baotou,2017,https://csp.ncmi.cn/WebManage/StrokeRecognition/CzdtUUDetailWeb?uid=03610
LE000115,呼伦贝尔市中蒙医院,,traditional_chinese_medicine_hospital,内蒙古自治区,Inner Mongolia,呼伦贝尔市,Hulunbeier,2018,https://www.nmgyyxh.org.cn/nmgyyxh/hyzc_hlbe/686e1ef0f266ba2c90c8667f.shtml
LE000116,呼伦贝尔市人民医院,,general_hospital,内蒙古自治区,Inner Mongolia,呼伦贝尔市,Hulunbeier,2016,https://inews.nmgnews.com.cn/system/2016/05/11/011980676.shtml
LE000117,呼伦贝尔市传染病医院,,specialized_hospital,内蒙古自治区,Inner Mongolia,呼伦贝尔市,Hulunbeier,2017,http://hlbejh.com/a/gaikuang/jianjie/
LE000118,呼伦贝尔市第三人民医院,,specialized_hospital,内蒙古自治区,Inner Mongolia,呼伦贝尔市,Hulunbeier,2017,https://wjw.hlbe.gov.cn/News/show/1111656.html
LE000119,内蒙古医科大学第二附属医院,内蒙古医科大学第二附属医院(新院区),specialized_hospital,内蒙古自治区,Inner Mongolia,呼和浩特市,Huhehaote,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/642874af16f848e2bd1c8d8dbf9287d2.shtml
LE000120,北京大学肿瘤医院内蒙古医院,内蒙古医科大学附属人民医院,specialized_hospital,内蒙古自治区,Inner Mongolia,呼和浩特市,Huhehaote,2016,https://www.nmgzlyy.cn/Upload/EditorGF/6369515355023928802743860.pdf
LE000121,内蒙古医科大学附属医院,,general_hospital,内蒙古自治区,Inner Mongolia,呼和浩特市,Huhehaote,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/642874af16f848e2bd1c8d8dbf9287d2.shtml
LE000122,内蒙古自治区国际蒙医医院,内蒙古国际蒙医医院,ethnic_medicine_hospital,内蒙古自治区,Inner Mongolia,呼和浩特市,Huhehaote,2014,https://www.chinaacc.com/new/184_900_201203/30da320970144.shtml
LE000123,内蒙古自治区中医医院,,traditional_chinese_medicine_hospital,内蒙古自治区,Inner Mongolia,呼和浩特市,Huhehaote,2014,https://www.dayi.org.cn/hospital/1133171.html
LE000124,内蒙古自治区人民医院,,general_hospital,内蒙古自治区,Inner Mongolia,呼和浩特市,Huhehaote,2014,https://www.nhc.gov.cn/yzygj/s10347/200910/642874af16f848e2bd1c8d8dbf9287d2.shtml
