curve_family,group_name,rank_var,year,x,y,ci
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9745268023509152,0.956862984157261,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.976259423681932,0.9580465959117276,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9786204946391496,0.9638683280988464,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.981315773124862,0.967988510986696,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9860580867283996,0.9791349514331752,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9864542692715232,0.9803536184525344,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9917513996484028,0.9907653119135192,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9926163891702874,0.9907653119135192,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.993187359014848,0.9932755679969388,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,0.9966545583073118,0.9967410900865108,0.1471101874188543
citylevel_gdp,Medium/Small City,GDP_per,2014,1.0,1.0000000000000002,0.1471101874188543
citylevel_gdp,Super City,GDP_per,2014,0.0,0.0,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.0928644183843828,0.1259319898236988,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.1491247583395704,0.1730012679095421,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.2225639345972735,0.2296525686574784,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.2938230715412848,0.2705377161214767,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.3705897951907313,0.3572315088486042,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.4418949211528126,0.424401746518022,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.5127274543050203,0.5134662739021115,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.5873157458069829,0.5539426320746124,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.6733119265097038,0.6614383509738796,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.7349185091530909,0.7256933538391036,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.8106958630037773,0.8092850292044803,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.8803697066702512,0.8732506703779801,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,0.9419188954316214,0.9465605029314412,0.0077134180436363
citylevel_gdp,Super City,GDP_per,2014,1.0,1.0,0.0077134180436363
citylevel_gdp,Large City,GDP_per,2014,0.0,0.0,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.0194120708906837,0.0184482815240732,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.0339385582570265,0.0302459073019245,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.0503524846457589,0.034226891314994,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.0628039864745565,0.0484259116492175,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.0780666249545638,0.0533573428683776,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1040380968672181,0.0683433322689775,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1117206337348486,0.0766188914523435,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1214679694481595,0.0829484317590926,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1356585036883128,0.0922723998633591,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1457419979506831,0.0961477455591046,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1581244548704717,0.101980352194026,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1742573239712484,0.1131908988665602,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1846303572036199,0.1155808880283462,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.1950960224554038,0.1246515698939736,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.2116356585105357,0.1399495748282399,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.2328765772561952,0.1533575160479564,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.2408740114058629,0.1570278235354228,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.2516025357618163,0.166293926419616,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.2648118767943744,0.1804668265700381,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.2880671881784233,0.1896903590321192,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.2958297760559303,0.2060182115128795,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.3068484967350682,0.2147357753817541,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.3145864521280125,0.2229847062310603,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.3215098624752318,0.2273453403680019,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.3315978075664473,0.2316019365846612,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.3435653445264268,0.2413737365782893,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.3569836348546954,0.2479846428951431,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.3724421805606585,0.2790780979656404,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.3825691354548451,0.2850762824121201,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.4011965731521201,0.3024464550665708,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.41151061578372,0.3109696387989745,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.4166400088647728,0.328286207253577,0.107814916441246
citylevel_gdp,Large City,GDP_per,2014,0.4377454968773395,0.3523603192965079,0.107814916441246
